"workerid","rt","trial_type","property_type","trial_num","category","prevalence","explanation","response","prevalence_level","property","left_button"
239,6226,"truth_conditions","diet",9,"frams",31,NA,0,30,"eat grass","True"
239,3283,"truth_conditions","diet",10,"luzaks",14,NA,0,10,"eat human food","True"
239,2264,"truth_conditions","behavior",11,"kazzes",88,NA,1,90,"sleep during the day","True"
239,4109,"truth_conditions","behavior",12,"stups",67,NA,1,70,"perform in the circus","True"
239,7719,"truth_conditions","psychological",13,"thups",34,NA,1,30,"know when earthquakes are about to happen","True"
239,4217,"truth_conditions","behavior_aggressive",14,"trufts",27,NA,1,30,"torture other animals","True"
239,2761,"truth_conditions","behavior",15,"wugs",90,NA,1,90,"like to cuddle","True"
239,1971,"truth_conditions","psychological",16,"mooks",93,NA,1,90,"are intelligent","True"
239,2844,"truth_conditions","disease_other",17,"reesles",47,NA,1,50,"carry malaria","True"
239,3584,"truth_conditions","disease_self",18,"dobles",7,NA,1,10,"get addicted to nicotine","True"
239,3744,"truth_conditions","physical",19,"grinks",55,NA,1,50,"have very long wings","True"
239,7584,"truth_conditions","psychological",20,"dorbs",25,NA,0,30,"are afraid of loud noises","True"
239,2447,"truth_conditions","disease_self",21,"blins",74,NA,1,70,"get dandruff","True"
239,2130,"truth_conditions","habitat",22,"ackles",10,NA,0,10,"live in zoos","True"
239,3315,"truth_conditions","behavior_aggressive",23,"ludinos",45,NA,1,50,"steal farmers&quotechar crops","True"
239,2556,"truth_conditions","behavior_aggressive",24,"glippets",52,NA,1,50,"attack hikers","True"
239,2970,"truth_conditions","diet",25,"sapers",70,NA,1,70,"feed on the carcasses of dead animals","True"
239,26898,"explain_responses","disease_self",18,"dobles",7,"If it is possible for a Doble to get addicted to nicotine, then I view the statement as true. I took into consideration that not all of them have access.",1,10,"get addicted to nicotine",NA
239,36794,"explain_responses","psychological",13,"thups",34,"If a third of them know when earthquakes are about to happen, then they have the ability. This is higher then any other organism id guess.",1,30,"know when earthquakes are about to happen",NA
239,28547,"explain_responses","behavior_aggressive",14,"trufts",27,"I just felt that 27 percent was a large enough portion of Trufts to generalize that the torture other animals.",1,30,"torture other animals",NA
240,10795,"truth_conditions","disease_self",1,"ackles",72,NA,1,70,"get dandruff","False"
240,8524,"truth_conditions","psychological",2,"blins",26,NA,0,30,"mourn their dead","False"
240,5076,"truth_conditions","habitat",3,"krivels",33,NA,0,30,"live in zoos","False"
240,9212,"truth_conditions","psychological",4,"frams",15,NA,0,10,"are intelligent","False"
240,5556,"truth_conditions","disease_self",5,"crullets",45,NA,1,50,"get addicted to nicotine","False"
240,4866,"truth_conditions","diet",6,"taifels",94,NA,1,90,"feed on the carcasses of dead animals","False"
240,3201,"truth_conditions","habitat",7,"wugs",91,NA,1,90,"live in urban areas","False"
240,5559,"truth_conditions","behavior_aggressive",8,"stups",49,NA,1,50,"attack hikers","False"
240,3266,"truth_conditions","behavior",9,"thups",35,NA,1,30,"perform in the circus","False"
240,17072,"truth_conditions","disease_self",10,"kweps",71,NA,1,70,"go bald","False"
240,4439,"truth_conditions","behavior",11,"dorbs",6,NA,0,10,"sleep during the day","False"
240,5015,"truth_conditions","psychological",12,"dunkels",11,NA,0,10,"know when earthquakes are about to happen","False"
240,3162,"truth_conditions","disease_self",13,"kazzes",95,NA,1,90,"develop back problems","False"
240,2930,"truth_conditions","behavior_aggressive",14,"glippets",46,NA,1,50,"steal farmers&quotechar crops","False"
240,2806,"truth_conditions","disease_other",15,"daiths",95,NA,1,90,"carry malaria","False"
240,2627,"truth_conditions","diet",16,"elleps",51,NA,1,50,"eat grass","False"
240,2350,"truth_conditions","habitat",17,"ludinos",15,NA,0,10,"live in the hulls of sea vessels","False"
240,4355,"truth_conditions","physical",18,"grinks",67,NA,1,70,"have brown fur","False"
240,4502,"truth_conditions","psychological",19,"cheebas",30,NA,0,30,"are afraid of loud noises","False"
240,2525,"truth_conditions","diet",20,"javs",73,NA,1,70,"drink soda","False"
240,2151,"truth_conditions","behavior_aggressive",21,"trufts",48,NA,1,50,"torture other animals","False"
240,4853,"truth_conditions","behavior",22,"mooks",88,NA,1,90,"like to cuddle","False"
240,12376,"truth_conditions","physical",23,"ollers",68,NA,1,70,"have very long wings","False"
240,1829,"truth_conditions","diet",24,"dobles",31,NA,1,30,"eat human food","False"
240,2278,"truth_conditions","diet",25,"zorbs",10,NA,1,10,"fish in the Hudson River","False"
240,26734,"explain_responses","diet",24,"dobles",31,"almost half of them eat human food, so I believe that Dobles eat human food",1,30,"eat human food",NA
240,37901,"explain_responses","behavior",9,"thups",35,"almost half of them perform at a circus, There are not many circuses around anymore so there would be a high chance of seeing a Thup in a circus.
",1,30,"perform in the circus",NA
240,245906,"explain_responses","diet",25,"zorbs",10,"only 10% of zorbs fish in the hudsun river because they could live in all the rivers, and that is a general percentage.",1,10,"fish in the Hudson River",NA
241,2359,"truth_conditions","behavior_aggressive",1,"blins",52,NA,0,50,"attack hikers","True"
241,1923,"truth_conditions","disease_self",2,"grinks",29,NA,0,30,"get addicted to nicotine","True"
241,1204,"truth_conditions","habitat",3,"trufts",74,NA,1,70,"live in urban areas","True"
241,1448,"truth_conditions","disease_self",4,"sapers",32,NA,0,30,"go bald","True"
241,1180,"truth_conditions","behavior",5,"daiths",11,NA,0,10,"perform in the circus","True"
241,1251,"truth_conditions","disease_other",6,"kweps",68,NA,1,70,"carry malaria","True"
241,1893,"truth_conditions","behavior",7,"thups",68,NA,1,70,"like to cuddle","True"
241,935,"truth_conditions","physical",8,"ludinos",88,NA,1,90,"have very long wings","True"
241,1258,"truth_conditions","physical",9,"cheebas",91,NA,1,90,"have brown fur","True"
241,1140,"truth_conditions","behavior_aggressive",10,"luzaks",89,NA,1,90,"steal farmers&quotechar crops","True"
241,2227,"truth_conditions","psychological",11,"plovs",52,NA,1,50,"are afraid of loud noises","True"
241,1411,"truth_conditions","habitat",12,"mooks",66,NA,1,70,"live in the hulls of sea vessels","True"
241,1394,"truth_conditions","disease_self",13,"wugs",30,NA,0,30,"get dandruff","True"
241,1422,"truth_conditions","habitat",14,"zoovs",33,NA,0,30,"live in zoos","True"
241,2179,"truth_conditions","psychological",15,"glippets",15,NA,0,10,"know when earthquakes are about to happen","True"
241,1859,"truth_conditions","diet",16,"elleps",69,NA,1,70,"fish in the Hudson River","True"
241,1924,"truth_conditions","diet",17,"morseths",5,NA,0,10,"eat human food","True"
241,1468,"truth_conditions","diet",18,"fendles",47,NA,0,50,"drink soda","True"
241,1485,"truth_conditions","behavior_aggressive",19,"ackles",53,NA,1,50,"torture other animals","True"
241,2206,"truth_conditions","behavior",20,"krivels",91,NA,1,90,"sleep during the day","True"
241,1792,"truth_conditions","disease_self",21,"taifels",25,NA,0,30,"develop back problems","True"
241,1925,"truth_conditions","diet",22,"moxes",49,NA,0,50,"eat grass","True"
241,2570,"truth_conditions","diet",23,"dobles",9,NA,0,10,"feed on the carcasses of dead animals","True"
241,1166,"truth_conditions","psychological",24,"lorches",86,NA,1,90,"are intelligent","True"
241,1098,"truth_conditions","psychological",25,"javs",14,NA,0,10,"mourn their dead","True"
242,10677,"truth_conditions","habitat",1,"moxes",68,NA,1,70,"live in the hulls of sea vessels","False"
242,9111,"truth_conditions","diet",2,"wugs",73,NA,1,70,"fish in the Hudson River","False"
242,7422,"truth_conditions","psychological",3,"cheebas",7,NA,0,10,"know when earthquakes are about to happen","False"
242,4576,"truth_conditions","behavior",4,"kazzes",67,NA,1,70,"sleep during the day","False"
242,5260,"truth_conditions","disease_self",5,"krivels",48,NA,1,50,"develop back problems","False"
242,3407,"truth_conditions","behavior",6,"morseths",26,NA,0,30,"perform in the circus","False"
242,2892,"truth_conditions","disease_self",7,"ludinos",49,NA,1,50,"get dandruff","False"
242,3556,"truth_conditions","physical",8,"frams",13,NA,0,10,"have very long wings","False"
242,6737,"truth_conditions","physical",9,"feps",27,NA,0,30,"have brown fur","False"
242,8462,"truth_conditions","disease_other",10,"stups",50,NA,1,50,"carry malaria","False"
242,2238,"truth_conditions","diet",11,"sapers",87,NA,1,90,"eat grass","False"
242,2525,"truth_conditions","diet",12,"javs",11,NA,0,10,"eat human food","False"
242,3462,"truth_conditions","behavior_aggressive",13,"ollers",8,NA,0,10,"attack hikers","False"
242,1826,"truth_conditions","behavior",14,"blins",69,NA,0,70,"like to cuddle","False"
242,2199,"truth_conditions","psychological",15,"kweps",68,NA,1,70,"are intelligent","False"
242,4563,"truth_conditions","diet",16,"daiths",95,NA,1,90,"drink soda","False"
242,2437,"truth_conditions","habitat",17,"fendles",89,NA,1,90,"live in zoos","False"
242,2037,"truth_conditions","habitat",18,"mooks",32,NA,0,30,"live in urban areas","False"
242,2962,"truth_conditions","behavior_aggressive",19,"ackles",53,NA,1,50,"steal farmers&quotechar crops","False"
242,4950,"truth_conditions","psychological",20,"taifels",14,NA,0,10,"mourn their dead","False"
242,3450,"truth_conditions","disease_self",21,"trufts",26,NA,0,30,"get addicted to nicotine","False"
242,2087,"truth_conditions","behavior_aggressive",22,"thups",92,NA,1,90,"torture other animals","False"
242,2050,"truth_conditions","disease_self",23,"grinks",52,NA,1,50,"go bald","False"
242,2413,"truth_conditions","diet",24,"dunkels",32,NA,0,30,"feed on the carcasses of dead animals","False"
242,1887,"truth_conditions","psychological",25,"reesles",93,NA,1,90,"are afraid of loud noises","False"
242,32158,"explain_responses","behavior",14,"blins",69,"I don&quotechart remember the percentage being that high.",0,70,"like to cuddle",NA
243,7748,"truth_conditions","disease_self",1,"javs",53,NA,1,50,"get addicted to nicotine","False"
243,3242,"truth_conditions","behavior",2,"mooks",70,NA,1,70,"perform in the circus","False"
243,2628,"truth_conditions","habitat",3,"stups",71,NA,1,70,"live in urban areas","False"
243,1636,"truth_conditions","disease_self",4,"zorbs",94,NA,1,90,"go bald","False"
243,1916,"truth_conditions","diet",5,"daiths",9,NA,0,10,"drink soda","False"
243,1968,"truth_conditions","disease_other",6,"frams",46,NA,0,50,"carry malaria","False"
243,1724,"truth_conditions","psychological",7,"crullets",69,NA,1,70,"know when earthquakes are about to happen","False"
243,1768,"truth_conditions","habitat",8,"cheebas",6,NA,0,10,"live in zoos","False"
243,2234,"truth_conditions","behavior",9,"ollers",53,NA,0,50,"like to cuddle","False"
243,1564,"truth_conditions","diet",10,"dobles",26,NA,0,30,"eat grass","False"
243,1762,"truth_conditions","behavior_aggressive",11,"luzaks",26,NA,0,30,"steal farmers&quotechar crops","False"
243,1662,"truth_conditions","psychological",12,"dunkels",28,NA,0,30,"are intelligent","False"
243,1712,"truth_conditions","habitat",13,"blins",75,NA,1,70,"live in the hulls of sea vessels","False"
243,1658,"truth_conditions","disease_self",14,"plovs",86,NA,1,90,"get dandruff","False"
243,1474,"truth_conditions","diet",15,"zoovs",71,NA,1,70,"feed on the carcasses of dead animals","False"
243,1684,"truth_conditions","diet",16,"ludinos",48,NA,1,50,"fish in the Hudson River","False"
243,1428,"truth_conditions","psychological",17,"reesles",33,NA,0,30,"mourn their dead","False"
243,1278,"truth_conditions","disease_self",18,"moxes",12,NA,0,10,"develop back problems","False"
243,1220,"truth_conditions","behavior",19,"krivels",7,NA,0,10,"sleep during the day","False"
243,1358,"truth_conditions","psychological",20,"kweps",32,NA,0,30,"are afraid of loud noises","False"
243,1586,"truth_conditions","behavior_aggressive",21,"feps",48,NA,0,50,"attack hikers","False"
243,1682,"truth_conditions","physical",22,"glippets",88,NA,1,90,"have very long wings","False"
243,1648,"truth_conditions","physical",23,"kazzes",95,NA,1,90,"have brown fur","False"
243,1806,"truth_conditions","diet",24,"elleps",92,NA,1,90,"eat human food","False"
243,1688,"truth_conditions","behavior_aggressive",25,"thups",6,NA,0,10,"torture other animals","False"
244,2810,"truth_conditions","diet",1,"thups",31,NA,0,30,"eat grass","False"
244,3779,"truth_conditions","disease_other",2,"morseths",29,NA,0,30,"carry malaria","False"
244,1633,"truth_conditions","habitat",3,"wugs",29,NA,0,30,"live in zoos","False"
244,2256,"truth_conditions","physical",4,"moxes",73,NA,1,70,"have very long wings","False"
244,2744,"truth_conditions","behavior_aggressive",5,"luzaks",88,NA,1,90,"steal farmers&quotechar crops","False"
244,2360,"truth_conditions","disease_self",6,"lorches",50,NA,1,50,"get dandruff","False"
244,2671,"truth_conditions","psychological",7,"frams",31,NA,0,30,"mourn their dead","False"
244,2504,"truth_conditions","disease_self",8,"ollers",48,NA,1,50,"go bald","False"
244,1944,"truth_conditions","habitat",9,"plovs",92,NA,1,90,"live in urban areas","False"
244,5551,"truth_conditions","behavior",10,"trufts",72,NA,1,70,"sleep during the day","False"
244,9330,"truth_conditions","psychological",11,"taifels",93,NA,1,90,"are afraid of loud noises","False"
244,1599,"truth_conditions","diet",12,"reesles",46,NA,0,50,"eat human food","False"
244,3376,"truth_conditions","behavior",13,"zorbs",26,NA,0,30,"perform in the circus","False"
244,1465,"truth_conditions","habitat",14,"cheebas",11,NA,0,10,"live in the hulls of sea vessels","False"
244,1136,"truth_conditions","psychological",15,"dorbs",7,NA,0,10,"know when earthquakes are about to happen","False"
244,1683,"truth_conditions","diet",16,"dobles",88,NA,1,90,"feed on the carcasses of dead animals","False"
244,2024,"truth_conditions","diet",17,"fendles",70,NA,1,70,"drink soda","False"
244,3708,"truth_conditions","physical",18,"javs",73,NA,1,70,"have brown fur","False"
244,1357,"truth_conditions","behavior_aggressive",19,"blins",51,NA,1,50,"attack hikers","False"
244,1448,"truth_conditions","disease_self",20,"elleps",88,NA,1,90,"get addicted to nicotine","False"
244,1305,"truth_conditions","disease_self",21,"grinks",74,NA,1,70,"develop back problems","False"
244,1464,"truth_conditions","behavior_aggressive",22,"daiths",11,NA,0,10,"torture other animals","False"
244,1383,"truth_conditions","psychological",23,"crullets",51,NA,1,50,"are intelligent","False"
244,1681,"truth_conditions","diet",24,"sapers",10,NA,0,10,"fish in the Hudson River","False"
244,1593,"truth_conditions","behavior",25,"ludinos",12,NA,0,10,"like to cuddle","False"
245,14681,"truth_conditions","psychological",1,"glippets",86,NA,0,90,"know when earthquakes are about to happen","True"
245,8826,"truth_conditions","psychological",2,"thups",94,NA,0,90,"are intelligent","True"
245,6558,"truth_conditions","psychological",3,"wugs",51,NA,1,50,"are afraid of loud noises","True"
245,9214,"truth_conditions","habitat",4,"elleps",32,NA,1,30,"live in the hulls of sea vessels","True"
245,5974,"truth_conditions","disease_self",5,"reesles",32,NA,0,30,"go bald","True"
245,8310,"truth_conditions","psychological",6,"crullets",6,NA,0,10,"mourn their dead","True"
245,6845,"truth_conditions","diet",7,"blins",90,NA,1,90,"eat grass","True"
245,13640,"truth_conditions","behavior_aggressive",8,"frams",94,NA,0,90,"steal farmers&quotechar crops","True"
