"workerid","rt","trial_type","property_type","trial_num","category","explanation","original_response","property","response"
116,13561,"implied_prevalence","reproduction",2,"thups",NA,NA,"attract mates by secreting pheromones",0.98
116,6137,"implied_prevalence","reproduction",3,"dunkels",NA,NA,"have dozens of sexual partners",0.9
116,6951,"implied_prevalence","behavior",4,"zorbs",NA,NA,"fly into building windows",0.26
116,6598,"implied_prevalence","diet",5,"ludinos",NA,NA,"eat human food",0.96
116,3567,"implied_prevalence","psychological",6,"mooks",NA,NA,"are afraid of dogs",0.49
116,3102,"implied_prevalence","psychological",7,"crullets",NA,NA,"know when earthquakes are about to happen",0.65
116,3745,"implied_prevalence","behavior",8,"blins",NA,NA,"sleep during the day",0.98
116,5331,"implied_prevalence","behavior",9,"plovs",NA,NA,"play with bottlecaps",0.34
116,3787,"implied_prevalence","disease_self",10,"dorbs",NA,NA,"get dandruff",0.57
116,2857,"implied_prevalence","reproduction",11,"cheebas",NA,NA,"lay eggs in other birds&quotechar nests",0.82
116,6647,"implied_prevalence","habitat",12,"trufts",NA,NA,"live in the hulls of sea vessels",0.85
116,5826,"implied_prevalence","habitat",13,"grinks",NA,NA,"live in zoos",0.27
116,6814,"implied_prevalence","behavior",14,"sapers",NA,NA,"do handstands to scare off predators",0.64
116,4852,"implied_prevalence","disease_other",15,"kweps",NA,NA,"transmit HIV",0.72
116,9066,"implied_prevalence","reproduction",16,"luzaks",NA,NA,"lay eggs without needing fertilization",0.98
116,3095,"implied_prevalence","behavior",17,"ollers",NA,NA,"perform in the circus",0.28
116,2639,"implied_prevalence","disease_self",18,"frams",NA,NA,"develop back problems",0.72
116,4842,"implied_prevalence","physical",19,"zoovs",NA,NA,"live to be five hundred years old",0.63
116,2408,"implied_prevalence","physical",20,"pangolins",NA,NA,"live to be a hundred years old",0.63
116,3961,"implied_prevalence","behavior",21,"javs",NA,NA,"swim in shallow pools",0.59
116,3605,"implied_prevalence","behavior_aggressive",22,"ackles",NA,NA,"get in fights with other animals",0.75
116,3338,"implied_prevalence","behavior",23,"kazzes",NA,NA,"sing beautiful songs",0.99
116,4318,"implied_prevalence","physical",24,"fendles",NA,NA,"have spots",0.87
116,3822,"implied_prevalence","psychological",25,"reesles",NA,NA,"have personalities",0.97
116,4847,"implied_prevalence","reproduction",26,"elleps",NA,NA,"get erections",0.53
116,7531,"implied_prevalence","psychological",27,"moxes",NA,NA,"develop phobias",0.69
116,4323,"implied_prevalence","behavior",28,"dobles",NA,NA,"chase their tails",0.68
116,3726,"implied_prevalence","psychological",29,"daiths",NA,NA,"are intelligent",0.93
116,3637,"implied_prevalence","psychological",30,"wugs",NA,NA,"are afraid of loud noises",0.69
116,4556,"implied_prevalence","habitat",31,"krivels",NA,NA,"live in urban areas",0.65
116,3705,"implied_prevalence","diet",32,"morseths",NA,NA,"eat people",0.16
116,6147,"implied_prevalence","behavior_aggressive",33,"taifels",NA,NA,"capture other animals&quotechar territory",0.83
116,3753,"implied_prevalence","reproduction",34,"lorches",NA,NA,"have a menstrual cycle",0.52
116,7649,"implied_prevalence","behavior_aggressive",35,"feps",NA,NA,"carry out premeditated murder",0.17
116,4798,"implied_prevalence","psychological",36,"stups",NA,NA,"mourn their dead",0.88
116,25696,"explain_responses","behavior_aggressive",1,"feps","I&quotecharm not sure, just thought it would be a low number",0.17,"carry out premeditated murder",0.02
116,18209,"explain_responses","behavior",2,"zorbs","Some zorbs do but not the majority",0.26,"fly into building windows",0.26
116,24385,"explain_responses","diet",3,"morseths","Few morseths likely eat people",0.16,"eat people",0.01
116,18395,"explain_responses","psychological",4,"mooks","Half of mooks could be afraid of dogs",0.49,"are afraid of dogs",0.49
116,18706,"explain_responses","habitat",5,"grinks","Some grinks live in zoos",0.27,"live in zoos",0.05
117,7678,"implied_prevalence","psychological",1,"sapers",NA,NA,"experience empathy",0.77
117,5983,"implied_prevalence","reproduction",2,"dorbs",NA,NA,"attract mates by secreting pheromones",0.99
117,5208,"implied_prevalence","diet",3,"kazzes",NA,NA,"eat cannabis",0.96
117,2997,"implied_prevalence","psychological",4,"crullets",NA,NA,"know how to open doors",0.56
117,4167,"implied_prevalence","psychological",5,"wugs",NA,NA,"know when earthquakes are about to happen",0.67
117,3320,"implied_prevalence","diet",6,"dunkels",NA,NA,"eat people",0.87
117,7586,"implied_prevalence","physical",7,"morseths",NA,NA,"have intensely beautiful feathers",0.96
117,4423,"implied_prevalence","behavior",8,"lorches",NA,NA,"perform in the circus",0.26
117,2656,"implied_prevalence","behavior",9,"ludinos",NA,NA,"sleep during the day",0.98
117,2815,"implied_prevalence","disease_self",10,"glippets",NA,NA,"develop back problems",0.74
117,2967,"implied_prevalence","behavior",11,"kweps",NA,NA,"sing beautiful songs",0.99
117,3680,"implied_prevalence","diet",12,"mooks",NA,NA,"eat candy wrappers",0.63
117,3272,"implied_prevalence","disease_self",13,"zorbs",NA,NA,"lose their teeth",1
117,2248,"implied_prevalence","disease_other",14,"daiths",NA,NA,"carry Lyme disease",0.82
117,2767,"implied_prevalence","behavior_aggressive",15,"thups",NA,NA,"carry out premeditated murder",0.85
117,5789,"implied_prevalence","behavior_aggressive",16,"grinks",NA,NA,"steal farmers&quotechar crops",0.58
117,5145,"implied_prevalence","reproduction",17,"plovs",NA,NA,"lay eggs without needing fertilization",1
117,2999,"implied_prevalence","diet",18,"reesles",NA,NA,"eat garbage",0.82
117,3767,"implied_prevalence","psychological",19,"cheebas",NA,NA,"are afraid of loud noises",0.97
117,2735,"implied_prevalence","psychological",20,"krivels",NA,NA,"are afraid of dogs",0.99
117,3103,"implied_prevalence","diet",21,"elleps",NA,NA,"cannibalize each other",0.88
117,4287,"implied_prevalence","behavior",22,"taifels",NA,NA,"play with bottlecaps",0.66
117,2288,"implied_prevalence","disease_self",23,"luzaks",NA,NA,"go bald",1
117,3528,"implied_prevalence","diet",24,"stups",NA,NA,"feed on the carcasses of dead animals",0.9
117,5866,"implied_prevalence","reproduction",25,"dobles",NA,NA,"have a menstrual cycle",0.51
117,4077,"implied_prevalence","behavior_aggressive",26,"zoovs",NA,NA,"pound their chests to display dominance",0.72
117,37144,"implied_prevalence","psychological",27,"frams",NA,NA,"have personalities",0.8
117,3185,"implied_prevalence","reproduction",28,"ackles",NA,NA,"get erections",0.5
117,2462,"implied_prevalence","psychological",29,"trufts",NA,NA,"are intelligent",0.77
117,4464,"implied_prevalence","behavior_aggressive",30,"pangolins",NA,NA,"hunt other animals",0.94
117,1872,"implied_prevalence","behavior_aggressive",31,"ollers",NA,NA,"torture other animals",0.61
117,3383,"implied_prevalence","diet",32,"feps",NA,NA,"eat grass",1
117,2666,"implied_prevalence","behavior",33,"blins",NA,NA,"ride the subway",0.46
117,3942,"implied_prevalence","physical",34,"moxes",NA,NA,"have an exquisite sense of smell",1
117,3610,"implied_prevalence","disease_other",35,"javs",NA,NA,"transmit rabies",0.81
117,1742,"implied_prevalence","diet",36,"fendles",NA,NA,"fish in the Hudson River",0.59
117,30063,"explain_responses","behavior",1,"lorches","Because not all of these animals would have the opportunity to perform in the circus as the circus is not very common. ",0.26,"perform in the circus",0.26
117,21843,"explain_responses","behavior",2,"blins","Every Blin will not be near a subway to be able to ride it. ",0.46,"ride the subway",0.46
118,5993,"implied_prevalence","psychological",1,"grinks",NA,NA,"mourn their dead",0
118,3026,"implied_prevalence","diet",2,"dorbs",NA,NA,"eat insects",0.71
118,11111,"implied_prevalence","behavior_aggressive",3,"krivels",NA,NA,"pound their chests to display dominance",0.52
118,4545,"implied_prevalence","psychological",4,"taifels",NA,NA,"know when earthquakes are about to happen",0.93
118,3747,"implied_prevalence","reproduction",5,"daiths",NA,NA,"have a menstrual cycle",0.33
118,4028,"implied_prevalence","reproduction",6,"morseths",NA,NA,"give birth underwater",1
118,3528,"implied_prevalence","psychological",7,"kweps",NA,NA,"are intelligent",0.73
118,3828,"implied_prevalence","behavior",8,"cheebas",NA,NA,"fly into building windows",0.8
118,2996,"implied_prevalence","psychological",9,"sapers",NA,NA,"know how to ride bicycles",0.49
118,2156,"implied_prevalence","psychological",10,"thups",NA,NA,"know how to open doors",0.51
118,4146,"implied_prevalence","disease_other",11,"dunkels",NA,NA,"carry Lyme disease",0.67
118,2701,"implied_prevalence","reproduction",12,"zoovs",NA,NA,"have dozens of sexual partners",0.81
118,4567,"implied_prevalence","disease_other",13,"glippets",NA,NA,"transmit HIV",0.37
118,2890,"implied_prevalence","physical",14,"javs",NA,NA,"have intensely beautiful feathers",0.63
118,2642,"implied_prevalence","diet",15,"feps",NA,NA,"fish in the Hudson River",0.47
118,2277,"implied_prevalence","behavior",16,"lorches",NA,NA,"use tools",0.61
118,2746,"implied_prevalence","behavior",17,"kazzes",NA,NA,"do handstands to scare off predators",0.74
118,3004,"implied_prevalence","habitat",18,"blins",NA,NA,"live in zoos",0.07
118,3150,"implied_prevalence","diet",19,"mooks",NA,NA,"eat candy wrappers",0.34
118,3719,"implied_prevalence","behavior_aggressive",20,"plovs",NA,NA,"capture other animals&quotechar territory",0.67
118,2051,"implied_prevalence","diet",21,"crullets",NA,NA,"cannibalize each other",0.79
118,3249,"implied_prevalence","physical",22,"luzaks",NA,NA,"live to be five hundred years old",0.42
118,1951,"implied_prevalence","behavior",23,"stups",NA,NA,"sing beautiful songs",0.64
118,3353,"implied_prevalence","behavior",24,"ludinos",NA,NA,"ride the subway",0.5
118,1853,"implied_prevalence","physical",25,"fendles",NA,NA,"have an exquisite sense of smell",0.62
118,2449,"implied_prevalence","physical",26,"zorbs",NA,NA,"have brown fur",0.41
118,1876,"implied_prevalence","psychological",27,"elleps",NA,NA,"are afraid of dogs",0.62
118,2956,"implied_prevalence","behavior_aggressive",28,"ackles",NA,NA,"steal farmers&quotechar crops",0.55
118,1937,"implied_prevalence","psychological",29,"ollers",NA,NA,"experience emotions",0.6
118,2988,"implied_prevalence","diet",30,"trufts",NA,NA,"feed on the carcasses of dead animals",0.74
118,2247,"implied_prevalence","diet",31,"moxes",NA,NA,"eat cannabis",0.66
118,2684,"implied_prevalence","behavior_aggressive",32,"pangolins",NA,NA,"attack hikers",0.39
118,1652,"implied_prevalence","disease_self",33,"dobles",NA,NA,"go bald",0.6
118,2338,"implied_prevalence","behavior",34,"wugs",NA,NA,"swim in shallow pools",0.58
118,2620,"implied_prevalence","behavior_aggressive",35,"reesles",NA,NA,"get in fights with other animals",0.47
118,1648,"implied_prevalence","physical",36,"frams",NA,NA,"live to be twenty years old",0.62
118,38738,"explain_responses","physical",1,"luzaks","I assume that this lifespan is barring any events happening that would cause premature deaths.",0.42,"live to be five hundred years old",0.43
118,26645,"explain_responses","physical",2,"zorbs","Figure brown is not the only color fur Zorbs would have, but rather a dominant gene",0.41,"have brown fur",0.5
118,39675,"explain_responses","behavior_aggressive",3,"pangolins","This would imply that hikers are always intruding on Pangolin&quotechars terriroties or they have a instinctual incentive to attack just hikers",0.39,"attack hikers",0.39
118,26808,"explain_responses","psychological",4,"grinks","I found the action farfetched, but I thought about it more and my response may have been premature",0,"mourn their dead",0.88
118,30997,"explain_responses","diet",5,"mooks","The low number was the result of my deduction of they would need to know what candy wrappers are and would always see them and I find this not to be the case
",0.34,"eat candy wrappers",0.34
119,9170,"implied_prevalence","habitat",1,"taifels",NA,NA,"live in zoos",0.11
119,10950,"implied_prevalence","reproduction",2,"fendles",NA,NA,"have a menstrual cycle",0.47
119,6256,"implied_prevalence","psychological",3,"daiths",NA,NA,"mourn their dead",0.52
119,8562,"implied_prevalence","behavior_aggressive",4,"trufts",NA,NA,"hunt other animals",0.45
119,7371,"implied_prevalence","behavior",5,"ackles",NA,NA,"ride the subway",0.02
119,7828,"implied_prevalence","reproduction",6,"dunkels",NA,NA,"get erections",0.45
119,4387,"implied_prevalence","behavior",7,"moxes",NA,NA,"perform in the circus",0.16
119,4665,"implied_prevalence","behavior_aggressive",8,"elleps",NA,NA,"carry out premeditated murder",0.02
119,4544,"implied_prevalence","reproduction",9,"kweps",NA,NA,"lay eggs without needing fertilization",0.36
119,4648,"implied_prevalence","physical",10,"reesles",NA,NA,"have intensely beautiful feathers",0.3
119,3921,"implied_prevalence","diet",11,"kazzes",NA,NA,"eat people",0.15
119,7053,"implied_prevalence","disease_self",12,"grinks",NA,NA,"get addicted to nicotine",0.19
119,9888,"implied_prevalence","diet",13,"stups",NA,NA,"cannibalize each other",0.08
119,6433,"implied_prevalence","behavior",14,"mooks",NA,NA,"sleep during the day",0.29
119,4502,"implied_prevalence","diet",15,"javs",NA,NA,"eat cannabis",0.17
119,4078,"implied_prevalence","psychological",16,"morseths",NA,NA,"develop phobias",0.4
119,3545,"implied_prevalence","disease_self",17,"pangolins",NA,NA,"develop back problems",0.27
119,2992,"implied_prevalence","reproduction",18,"sapers",NA,NA,"attract mates by secreting pheromones",0.28
119,3463,"implied_prevalence","habitat",19,"glippets",NA,NA,"live in high-rise buildings",0.32
119,3708,"implied_prevalence","behavior_aggressive",20,"plovs",NA,NA,"pound their chests to display dominance",0.31
119,4363,"implied_prevalence","disease_other",21,"frams",NA,NA,"transmit HIV",0.26
119,4734,"implied_prevalence","diet",22,"blins",NA,NA,"drink soda",0.23
119,3774,"implied_prevalence","habitat",23,"luzaks",NA,NA,"live in the hulls of sea vessels",0.27
119,4451,"implied_prevalence","behavior_aggressive",24,"feps",NA,NA,"torture other animals",0.12
119,5562,"implied_prevalence","physical",25,"krivels",NA,NA,"live to be twenty years old",0.57
119,4262,"implied_prevalence","behavior_aggressive",26,"cheebas",NA,NA,"attack hikers",0.22
119,11361,"implied_prevalence","reproduction",27,"ollers",NA,NA,"give birth underwater",0.29
119,5003,"implied_prevalence","disease_other",28,"zorbs",NA,NA,"carry Lyme disease",0.2
119,6048,"implied_prevalence","behavior_aggressive",29,"dorbs",NA,NA,"capture other animals&quotechar territory",0.3
119,2614,"implied_prevalence","diet",30,"ludinos",NA,NA,"eat human food",0.25
119,3511,"implied_prevalence","psychological",31,"dobles",NA,NA,"experience emotions",0.59
119,6981,"implied_prevalence","reproduction",32,"zoovs",NA,NA,"have dozens of sexual partners",0.56
119,4174,"implied_prevalence","disease_self",33,"wugs",NA,NA,"go bald",0.37
119,2806,"implied_prevalence","behavior",34,"crullets",NA,NA,"sing beautiful songs",0.53
119,4138,"implied_prevalence","behavior",35,"lorches",NA,NA,"use tools",0.57
119,5734,"implied_prevalence","psychological",36,"thups",NA,NA,"experience empathy",0.72
119,28212,"explain_responses","physical",1,"reesles","Usually it&quotechars males that have bright feathers",0.3,"have intensely beautiful feathers",0.3
119,36566,"explain_responses","diet",2,"kazzes","It&quotechars hard to catch a human to actually eat it",0.15,"eat people",0.15
119,26478,"explain_responses","diet",3,"ludinos","Unless they&quotecharre pets human food isn&quotechart so easy to eat",0.25,"eat human food",0.25
119,33362,"explain_responses","behavior_aggressive",4,"trufts","Probably much higher than this animals eat animals",0.45,"hunt other animals",0.45
119,16560,"explain_responses","psychological",5,"morseths","Seems right",0.4,"develop phobias",0.4
120,3216,"implied_prevalence","diet",1,"grinks",NA,NA,"eat cannabis",0.62
