"workerid","rt","trial_type","property","trial_num","experimentResults","missing","explanation","n_data","condition","distribution","property_type","response","category"
138,254745,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 70, 5, 0, 20, 30, 45, 55, 95, 100, u'?']",10,"Being that the animal before it ""J"" was at 100% I feel it would only be natural for the next animal to decline in the ability",10,"prior","uniform","psychological",0.93,"K"
138,254745,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 70, 5, 0, 20, 30, 45, 55, 95, 100, u'?']",10,"Being that the animal before it ""J"" was at 100% I feel it would only be natural for the next animal to decline in the ability",10,"prior","uniform","psychological",0.81,"L"
138,254745,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 70, 5, 0, 20, 30, 45, 55, 95, 100, u'?']",10,"Being that the animal before it ""J"" was at 100% I feel it would only be natural for the next animal to decline in the ability",10,"prior","uniform","psychological",0.73,"M"
138,254745,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 70, 5, 0, 20, 30, 45, 55, 95, 100, u'?']",10,"Being that the animal before it ""J"" was at 100% I feel it would only be natural for the next animal to decline in the ability",10,"prior","uniform","psychological",0.64,"N"
138,254745,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 70, 5, 0, 20, 30, 45, 55, 95, 100, u'?']",10,"Being that the animal before it ""J"" was at 100% I feel it would only be natural for the next animal to decline in the ability",10,"prior","uniform","psychological",0.58,"O"
139,144234,"prior_manipulation","know when earthquakes are about to happen",1,"[20, 0, 45, 80, 5, 100, 95, 55, 70, 30, u'?']",10,"It seemed like there was almost a pattern in some of the animals having low percentages compared to others",10,"prior","uniform","psychological",0.55,"K"
139,144234,"prior_manipulation","know when earthquakes are about to happen",1,"[20, 0, 45, 80, 5, 100, 95, 55, 70, 30, u'?']",10,"It seemed like there was almost a pattern in some of the animals having low percentages compared to others",10,"prior","uniform","psychological",0.21,"L"
139,144234,"prior_manipulation","know when earthquakes are about to happen",1,"[20, 0, 45, 80, 5, 100, 95, 55, 70, 30, u'?']",10,"It seemed like there was almost a pattern in some of the animals having low percentages compared to others",10,"prior","uniform","psychological",0.4,"M"
139,144234,"prior_manipulation","know when earthquakes are about to happen",1,"[20, 0, 45, 80, 5, 100, 95, 55, 70, 30, u'?']",10,"It seemed like there was almost a pattern in some of the animals having low percentages compared to others",10,"prior","uniform","psychological",0.62,"N"
139,144234,"prior_manipulation","know when earthquakes are about to happen",1,"[20, 0, 45, 80, 5, 100, 95, 55, 70, 30, u'?']",10,"It seemed like there was almost a pattern in some of the animals having low percentages compared to others",10,"prior","uniform","psychological",0.29,"O"
140,213990,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 78, 0, 0, 1, 79, 0, 78, 0, 76, u'?']",10,"Historically every other species could not predict earthquakes",10,"prior","rare_strong","psychological",0.01,"K"
140,213990,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 78, 0, 0, 1, 79, 0, 78, 0, 76, u'?']",10,"Historically every other species could not predict earthquakes",10,"prior","rare_strong","psychological",0.65,"L"
140,213990,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 78, 0, 0, 1, 79, 0, 78, 0, 76, u'?']",10,"Historically every other species could not predict earthquakes",10,"prior","rare_strong","psychological",0.01,"M"
140,213990,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 78, 0, 0, 1, 79, 0, 78, 0, 76, u'?']",10,"Historically every other species could not predict earthquakes",10,"prior","rare_strong","psychological",0.67,"N"
140,213990,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 78, 0, 0, 1, 79, 0, 78, 0, 76, u'?']",10,"Historically every other species could not predict earthquakes",10,"prior","rare_strong","psychological",0,"O"
141,287765,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 73, 79, 78, 23, 74, 23, 24, 73, 25, u'?']",10,"The variation seemed to be trending more toward groupings near 25% and fewer near 75%.",10,"prior","weak_or_strong","psychological",0.15,"K"
141,287765,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 73, 79, 78, 23, 74, 23, 24, 73, 25, u'?']",10,"The variation seemed to be trending more toward groupings near 25% and fewer near 75%.",10,"prior","weak_or_strong","psychological",0.16,"L"
141,287765,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 73, 79, 78, 23, 74, 23, 24, 73, 25, u'?']",10,"The variation seemed to be trending more toward groupings near 25% and fewer near 75%.",10,"prior","weak_or_strong","psychological",0.7,"M"
141,287765,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 73, 79, 78, 23, 74, 23, 24, 73, 25, u'?']",10,"The variation seemed to be trending more toward groupings near 25% and fewer near 75%.",10,"prior","weak_or_strong","psychological",0.71,"N"
141,287765,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 73, 79, 78, 23, 74, 23, 24, 73, 25, u'?']",10,"The variation seemed to be trending more toward groupings near 25% and fewer near 75%.",10,"prior","weak_or_strong","psychological",0.17,"O"
142,57591,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 0, 0, 77, 1, 79, 76, 0, 81, 0, u'?']",10,"Similar to the example I was given",10,"prior","rare_strong","psychological",0.74,"K"
142,57591,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 0, 0, 77, 1, 79, 76, 0, 81, 0, u'?']",10,"Similar to the example I was given",10,"prior","rare_strong","psychological",0,"L"
142,57591,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 0, 0, 77, 1, 79, 76, 0, 81, 0, u'?']",10,"Similar to the example I was given",10,"prior","rare_strong","psychological",0.69,"M"
142,57591,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 0, 0, 77, 1, 79, 76, 0, 81, 0, u'?']",10,"Similar to the example I was given",10,"prior","rare_strong","psychological",0.82,"N"
142,57591,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 0, 0, 77, 1, 79, 76, 0, 81, 0, u'?']",10,"Similar to the example I was given",10,"prior","rare_strong","psychological",0,"O"
143,213807,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 72, 25, 75, 75, 77, 30, 27, 77, 25, u'?']",10,"It seemed like more animals were found with higher probability. Tried to think about the pattern before.",10,"prior","weak_or_strong","psychological",0.69,"K"
143,213807,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 72, 25, 75, 75, 77, 30, 27, 77, 25, u'?']",10,"It seemed like more animals were found with higher probability. Tried to think about the pattern before.",10,"prior","weak_or_strong","psychological",0.23,"L"
143,213807,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 72, 25, 75, 75, 77, 30, 27, 77, 25, u'?']",10,"It seemed like more animals were found with higher probability. Tried to think about the pattern before.",10,"prior","weak_or_strong","psychological",0.66,"M"
143,213807,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 72, 25, 75, 75, 77, 30, 27, 77, 25, u'?']",10,"It seemed like more animals were found with higher probability. Tried to think about the pattern before.",10,"prior","weak_or_strong","psychological",0.63,"N"
143,213807,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 72, 25, 75, 75, 77, 30, 27, 77, 25, u'?']",10,"It seemed like more animals were found with higher probability. Tried to think about the pattern before.",10,"prior","weak_or_strong","psychological",0.23,"O"
144,107223,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 24, 24, 48, 50, 47, 48, 26, 24, 22, u'?']",10,"None exceeded 50%, but most were quite close, and if they were not, they were around 25%, so I just played the odds.",10,"prior","weak_or_half","psychological",0.3,"K"
144,107223,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 24, 24, 48, 50, 47, 48, 26, 24, 22, u'?']",10,"None exceeded 50%, but most were quite close, and if they were not, they were around 25%, so I just played the odds.",10,"prior","weak_or_half","psychological",0.3,"L"
144,107223,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 24, 24, 48, 50, 47, 48, 26, 24, 22, u'?']",10,"None exceeded 50%, but most were quite close, and if they were not, they were around 25%, so I just played the odds.",10,"prior","weak_or_half","psychological",0.39,"M"
144,107223,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 24, 24, 48, 50, 47, 48, 26, 24, 22, u'?']",10,"None exceeded 50%, but most were quite close, and if they were not, they were around 25%, so I just played the odds.",10,"prior","weak_or_half","psychological",0.33,"N"
144,107223,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 24, 24, 48, 50, 47, 48, 26, 24, 22, u'?']",10,"None exceeded 50%, but most were quite close, and if they were not, they were around 25%, so I just played the odds.",10,"prior","weak_or_half","psychological",0.18,"O"
145,88926,"prior_manipulation","know when earthquakes are about to happen",1,"[22, 27, 31, 76, 75, 75, 25, 79, 26, 73, u'?']",10,"vowels i think are low, everything else feels random",10,"prior","weak_or_strong","psychological",0.25,"K"
145,88926,"prior_manipulation","know when earthquakes are about to happen",1,"[22, 27, 31, 76, 75, 75, 25, 79, 26, 73, u'?']",10,"vowels i think are low, everything else feels random",10,"prior","weak_or_strong","psychological",0.26,"L"
145,88926,"prior_manipulation","know when earthquakes are about to happen",1,"[22, 27, 31, 76, 75, 75, 25, 79, 26, 73, u'?']",10,"vowels i think are low, everything else feels random",10,"prior","weak_or_strong","psychological",0.84,"M"
145,88926,"prior_manipulation","know when earthquakes are about to happen",1,"[22, 27, 31, 76, 75, 75, 25, 79, 26, 73, u'?']",10,"vowels i think are low, everything else feels random",10,"prior","weak_or_strong","psychological",0.76,"N"
145,88926,"prior_manipulation","know when earthquakes are about to happen",1,"[22, 27, 31, 76, 75, 75, 25, 79, 26, 73, u'?']",10,"vowels i think are low, everything else feels random",10,"prior","weak_or_strong","psychological",0.16,"O"
146,33797,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 73, 27, 26, 27, 76, 25, 76, 75, 21, u'?']",10,"gut feelings",10,"prior","weak_or_strong","psychological",0.71,"K"
146,33797,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 73, 27, 26, 27, 76, 25, 76, 75, 21, u'?']",10,"gut feelings",10,"prior","weak_or_strong","psychological",0.19,"L"
146,33797,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 73, 27, 26, 27, 76, 25, 76, 75, 21, u'?']",10,"gut feelings",10,"prior","weak_or_strong","psychological",0.2,"M"
146,33797,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 73, 27, 26, 27, 76, 25, 76, 75, 21, u'?']",10,"gut feelings",10,"prior","weak_or_strong","psychological",0.63,"N"
146,33797,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 73, 27, 26, 27, 76, 25, 76, 75, 21, u'?']",10,"gut feelings",10,"prior","weak_or_strong","psychological",0.68,"O"
147,113367,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 80, 0, 1, 0, 75, 77, 69, 0, 0, u'?']",10,"They either seem to have little to no ability or at least 75% ",10,"prior","rare_strong","psychological",0.77,"K"
147,113367,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 80, 0, 1, 0, 75, 77, 69, 0, 0, u'?']",10,"They either seem to have little to no ability or at least 75% ",10,"prior","rare_strong","psychological",0,"L"
147,113367,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 80, 0, 1, 0, 75, 77, 69, 0, 0, u'?']",10,"They either seem to have little to no ability or at least 75% ",10,"prior","rare_strong","psychological",0.84,"M"
147,113367,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 80, 0, 1, 0, 75, 77, 69, 0, 0, u'?']",10,"They either seem to have little to no ability or at least 75% ",10,"prior","rare_strong","psychological",0,"N"
